,0,1,2
32165,-0.389,-4.537,-0.613
32166,-0.682,-2.367,-0.393
32167,-0.384,-4.534,-0.843
32168,-0.692,-2.399,-0.525
32169,-0.325,-3.914,-0.931
32170,-0.697,-2.414,-0.659
32171,-0.261,-3.214,-0.937
32172,-0.767,-2.655,-0.873
32173,-0.215,-2.708,-0.938
32174,-0.685,-2.367,-0.916
32175,-0.18,-2.332,-0.941
32176,-0.121,-0.417,-0.187
32177,-0.031,-0.42,-0.195
32178,-0.111,-0.384,-0.196
32179,-0.027,-0.383,-0.202
32180,-0.101,-0.345,-0.199
32181,-0.023,-0.344,-0.204
32182,-0.088,-0.3,-0.195
32183,-0.019,-0.308,-0.205
32184,-0.083,-0.281,-0.204
32185,-0.016,-0.276,-0.205
32186,-0.0,-0.0,-0.0
32187,-0.0,-0.0,-0.0
32188,-0.0,-0.0,-0.0
32189,-0.0,-0.0,-0.0
32190,-0.0,-0.0,-0.0
32191,-0.0,-0.0,-0.0
32192,-1.189,-3.722,3.932
32193,-0.229,-3.847,3.725
32194,-1.249,-3.957,3.763
32195,-0.252,-3.855,3.363
32196,-1.238,-3.964,3.39
32197,-0.273,-3.877,3.044
32198,-1.232,-3.976,3.056
32199,-0.338,-4.516,3.185
32200,-1.427,-4.639,3.195
32201,-0.36,-4.59,2.898
32202,-1.467,-4.799,2.949
32203,-0.461,-5.636,3.171
32204,-1.758,-5.787,3.155
32205,-0.505,-5.98,2.977
32206,-2.279,-7.532,3.615
32207,-0.638,-7.355,3.209
32208,-2.27,-7.537,3.15
32209,-0.811,-9.134,3.449
32210,-2.789,-9.301,3.338
32211,-0.83,-9.191,2.954
32212,-3.002,-10.036,3.03
32213,-1.157,-12.61,3.372
32214,-3.838,-12.882,3.182
32215,-1.338,-14.447,3.103
32216,-4.668,-15.699,3.039
32217,-0.0,-0.0,0.0
32218,-0.0,-0.0,0.0
32219,-0.0,-0.0,0.0
32220,-6.384,-21.55,1.935
32221,-0.0,-0.0,0.0
32222,-3.806,-12.873,0.497
32223,-0.0,-0.0,0.0
32224,-1.686,-5.71,-0.07
32225,-0.413,-4.424,-0.157
32226,-0.748,-2.535,-0.16
32227,-0.406,-4.378,-0.372
32228,-0.689,-2.334,-0.267
32229,-0.416,-4.525,-0.612
32230,-0.691,-2.342,-0.39
32231,-0.413,-4.544,-0.846
32232,-0.696,-2.359,-0.517
32233,-0.348,-3.9,-0.928
32234,-0.705,-2.388,-0.653
32235,-0.279,-3.186,-0.929
32236,-0.702,-2.378,-0.784
32237,-0.232,-2.703,-0.937
32238,-0.701,-2.367,-0.917
32239,-0.194,-2.329,-0.94
32240,-0.124,-0.418,-0.187
32241,-0.034,-0.418,-0.194
32242,-0.113,-0.381,-0.195
32243,-0.029,-0.381,-0.201
32244,-0.099,-0.331,-0.192
32245,-0.025,-0.344,-0.204
32246,-0.089,-0.296,-0.192
32247,-0.021,-0.306,-0.204
32248,-0.084,-0.28,-0.203
32249,-0.018,-0.274,-0.204
32250,-0.0,-0.0,-0.0
32251,-0.0,-0.0,-0.0
32252,-0.0,-0.0,-0.0
32253,-0.0,-0.0,-0.0
32254,-0.0,-0.0,-0.0
32255,-0.0,-0.0,-0.0
32256,-1.209,-3.707,3.923
32257,-0.252,-3.835,3.716
32258,-1.278,-3.964,3.776
32259,-0.277,-3.865,3.373
32260,-1.263,-3.958,3.392
32261,-0.298,-3.887,3.054
32262,-1.259,-3.975,3.06
32263,-0.366,-4.513,3.185
32264,-1.458,-4.636,3.198
32265,-0.39,-4.603,2.908
32266,-1.498,-4.794,2.951
32267,-0.496,-5.633,3.171
32268,-1.79,-5.763,3.148
32269,-0.54,-5.955,2.966
32270,-2.334,-7.549,3.629
32271,-0.685,-7.363,3.214
32272,-2.325,-7.551,3.162
32273,-0.869,-9.153,3.458
32274,-2.853,-9.307,3.346
32275,-0.887,-9.194,2.957
32276,-3.069,-10.038,3.036
32277,-1.234,-12.604,3.372
32278,-3.927,-12.89,3.19
32279,-1.427,-14.442,3.103
32280,-4.743,-15.598,3.024
32281,-1.844,-18.536,3.034
32282,-0.0,-0.0,0.0
32283,-0.0,-0.0,0.0
32284,-6.446,-21.281,1.914
32285,-0.0,-0.0,0.0
32286,-3.86,-12.766,0.494
32287,-0.0,-0.0,0.0
32288,-1.724,-5.71,-0.07
32289,-0.437,-4.396,-0.157
32290,-0.767,-2.542,-0.161
32291,-0.42,-4.243,-0.361
32292,-0.692,-2.293,-0.263
32293,-0.416,-4.236,-0.573
32294,-0.7,-2.322,-0.387
32295,-0.413,-4.259,-0.793
32296,-0.707,-2.342,-0.515
32297,-0.371,-3.89,-0.927
32298,-0.712,-2.357,-0.646
32299,-0.299,-3.191,-0.931
32300,-0.711,-2.354,-0.777
32301,-0.248,-2.699,-0.936
32302,-0.721,-2.38,-0.924
32303,-0.209,-2.333,-0.943
32304,-0.127,-0.419,-0.188
32305,-0.036,-0.417,-0.193
32306,-0.116,-0.381,-0.195
32307,-0.031,-0.377,-0.199
32308,-0.104,-0.342,-0.198
32309,-0.027,-0.34,-0.202
32310,-0.094,-0.308,-0.201
32311,-0.023,-0.305,-0.203
32312,-0.086,-0.278,-0.203
32313,-0.019,-0.274,-0.204
32314,-0.0,-0.0,-0.0
32315,-0.0,-0.0,-0.0
32316,-0.0,-0.0,-0.0
32317,-0.0,-0.0,-0.0
32318,-0.0,-0.0,-0.0
32319,-0.0,-0.0,-0.0
32320,-1.232,-3.699,3.923
32321,-0.276,-3.839,3.721
32322,-1.303,-3.958,3.778
32323,-0.3,-3.86,3.37
32324,-1.294,-3.97,3.409
32325,-0.32,-3.862,3.036
32326,-1.288,-3.982,3.072
32327,-0.394,-4.513,3.187
32328,-1.485,-4.626,3.197
32329,-0.419,-4.614,2.917
32330,-1.524,-4.775,2.946
32331,-0.531,-5.637,3.175
32332,-1.831,-5.77,3.158
32333,-0.576,-5.948,2.964
32334,-2.38,-7.534,3.629
32335,-0.733,-7.392,3.228
32336,-2.375,-7.55,3.167
32337,-0.927,-9.166,3.465
32338,-2.916,-9.31,3.353
32339,-0.944,-9.191,2.957
32340,-3.138,-10.041,3.042
32341,-1.313,-12.61,3.376
32342,-4.015,-12.894,3.197
32343,-1.518,-14.453,3.108
32344,-4.814,-15.49,3.009
32345,-1.957,-18.512,3.032
32346,-5.71,-18.408,2.609
32347,-0.0,-0.0,0.0
32348,-5.901,-19.059,1.718
32349,-0.0,-0.0,0.0
32350,-3.886,-12.574,0.487
32351,-2.272,-21.422,0.297
32352,-1.766,-5.72,-0.07
32353,-0.463,-4.382,-0.156
32354,-0.783,-2.538,-0.161
32355,-0.446,-4.241,-0.361
32356,-0.701,-2.273,-0.261
32357,-0.442,-4.239,-0.574
32358,-0.708,-2.296,-0.384
32359,-0.439,-4.257,-0.793
32360,-0.704,-2.282,-0.502
32361,-0.395,-3.883,-0.925
32362,-0.71,-2.298,-0.631
32363,-0.318,-3.189,-0.931
32364,-0.715,-2.316,-0.766
32365,-0.264,-2.689,-0.933
32366,-0.732,-2.366,-0.92
32367,-0.224,-2.339,-0.946
32368,-0.133,-0.427,-0.192
32369,-0.039,-0.417,-0.193
32370,-0.119,-0.382,-0.196
32371,-0.034,-0.375,-0.198
32372,-0.103,-0.332,-0.193
32373,-0.029,-0.338,-0.201
32374,-0.097,-0.309,-0.202
32375,-0.025,-0.302,-0.201
32376,-0.088,-0.28,-0.205
32377,-0.021,-0.275,-0.204
32378,-0.0,-0.0,-0.0
32379,-0.0,-0.0,-0.0
32380,-0.0,-0.0,-0.0
32381,-0.0,-0.0,-0.0
32382,-0.0,-0.0,-0.0
32383,-0.0,-0.0,-0.0
32384,-1.256,-3.698,3.93
32385,-0.3,-3.843,3.727
32386,-1.332,-3.965,3.793
32387,-0.323,-3.855,3.368
32388,-1.323,-3.975,3.42
32389,-0.345,-3.878,3.049
32390,-1.318,-3.99,3.084
32391,-0.423,-4.525,3.196
32392,-1.86,-5.672,3.929
32393,-0.449,-4.624,2.925
32394,-1.555,-4.771,2.949
32395,-0.567,-5.643,3.18
32396,-1.874,-5.784,3.172
32397,-0.614,-5.954,2.969
32398,-2.428,-7.525,3.632
32399,-0.778,-7.387,3.228
32400,-2.421,-7.533,3.167
32401,-0.984,-9.166,3.467
32402,-2.981,-9.316,3.362
32403,-1.001,-9.189,2.959
32404,-3.208,-10.049,3.051
32405,-1.392,-12.621,3.381
32406,-4.1,-12.891,3.203
32407,-1.608,-14.459,3.111
32408,-4.859,-15.304,2.979
32409,-2.073,-18.52,3.035
32410,-5.907,-18.636,2.647
32411,-0.0,-0.0,0.0
32412,-5.977,-18.892,1.706
32413,-0.0,-0.0,0.0
32414,-3.903,-12.359,0.48
32415,-3.023,-26.927,0.374
32416,-3.851,-12.209,-0.15
32417,-0.489,-4.367,-0.156
32418,-0.801,-2.542,-0.162
32419,-0.498,-4.475,-0.381
32420,-1.218,-3.865,-0.445
32421,-0.501,-4.532,-0.614
32422,-0.717,-2.275,-0.381
32423,-0.463,-4.23,-0.789
32424,-0.716,-2.272,-0.501
32425,-0.417,-3.866,-0.922
32426,-0.724,-2.295,-0.631
32427,-0.337,-3.172,-0.927
32428,-0.72,-2.282,-0.756
32429,-0.281,-2.696,-0.936
32430,-0.745,-2.358,-0.919
32431,-0.238,-2.338,-0.946
32432,-0.133,-0.42,-0.189
32433,-0.041,-0.416,-0.193
32434,-0.121,-0.381,-0.196
32435,-0.036,-0.373,-0.197
32436,-0.104,-0.328,-0.191
32437,-0.031,-0.336,-0.2
32438,-0.099,-0.311,-0.204
32439,-0.027,-0.305,-0.203
32440,-0.09,-0.281,-0.206
32441,-0.023,-0.273,-0.203
32442,-0.0,-0.0,-0.0
32443,-0.0,-0.0,-0.0
32444,-0.0,-0.0,-0.0
32445,-0.0,-0.0,-0.0
32446,-0.0,-0.0,-0.0
32447,-0.0,-0.0,-0.0
32448,-1.281,-3.694,3.935
32449,-0.324,-3.839,3.725
32450,-1.358,-3.961,3.797
32451,-0.347,-3.854,3.369
32452,-1.346,-3.964,3.418
32453,-0.371,-3.895,3.065
32454,-1.345,-3.991,3.092
32455,-0.451,-4.527,3.2
32456,-1.904,-5.688,3.948
32457,-0.484,-4.682,2.963
32458,-1.588,-4.772,2.956
32459,-0.602,-5.644,3.182
32460,-1.915,-5.788,3.18
32461,-0.651,-5.958,2.973
32462,-2.01,-6.099,2.95
32463,-0.824,-7.382,3.228
32464,-2.473,-7.536,3.174
32465,-1.041,-9.17,3.471
32466,-3.047,-9.323,3.372
32467,-1.06,-9.203,2.965
32468,-3.275,-10.047,3.056
32469,-1.473,-12.637,3.388
32470,-4.188,-12.89,3.209
32471,-1.701,-14.484,3.118
32472,-4.918,-15.165,2.958
32473,-2.191,-18.551,3.042
32474,-6.025,-18.613,2.649
32475,-0.0,-0.0,0.0
32476,-6.076,-18.805,1.701
32477,-0.0,-0.0,0.0
32478,-3.924,-12.167,0.473
32479,-3.19,-26.923,0.374
32480,-3.894,-12.085,-0.148
32481,-0.518,-4.387,-0.157
32482,-0.811,-2.52,-0.161
32483,-0.51,-4.337,-0.37
32484,-1.249,-3.879,-0.448
32485,-0.518,-4.438,-0.602
32486,-1.257,-3.906,-0.655
32487,-0.567,-4.903,-0.915
32488,-1.241,-3.855,-0.852
32489,-0.439,-3.849,-0.919
32490,-1.061,-3.291,-0.907
32491,-0.356,-3.174,-0.928
32492,-0.788,-2.444,-0.812
32493,-0.298,-2.696,-0.937
32494,-0.758,-2.349,-0.917
32495,-0.25,-2.317,-0.938
32496,-0.137,-0.422,-0.191
32497,-0.043,-0.411,-0.191
32498,-0.124,-0.382,-0.197
32499,-0.038,-0.371,-0.196
32500,-0.108,-0.334,-0.194
32501,-0.033,-0.334,-0.199
32502,-0.1,-0.305,-0.2
32503,-0.029,-0.306,-0.204
32504,-0.092,-0.282,-0.207
32505,-0.024,-0.271,-0.202
32506,-0.0,-0.0,-0.0
32507,-0.0,-0.0,-0.0
32508,-0.0,-0.0,-0.0
32509,-0.0,-0.0,-0.0
32510,-0.0,-0.0,-0.0
32511,-0.0,-0.0,-0.0
32512,-1.304,-3.688,3.936
32513,-0.347,-3.836,3.723
32514,-1.386,-3.963,3.807
32515,-0.371,-3.859,3.375
32516,-1.374,-3.966,3.427
32517,-0.394,-3.887,3.06
32518,-1.373,-3.991,3.098
32519,-0.478,-4.517,3.195
32520,-1.94,-5.679,3.949
32521,-0.513,-4.682,2.965
32522,-1.623,-4.78,2.966
32523,-0.636,-5.636,3.18
32524,-1.955,-5.788,3.187
32525,-0.689,-5.962,2.977
32526,-2.057,-6.117,2.964
32527,-0.872,-7.406,3.241
32528,-2.529,-7.552,3.187
32529,-1.099,-9.176,3.476
32530,-3.111,-9.326,3.379
32531,-1.117,-9.207,2.969
32532,-3.341,-10.038,3.06
32533,-1.552,-12.641,3.391
32534,-4.278,-12.897,3.217
32535,-1.792,-14.491,3.122
32536,-5.006,-15.12,2.955
32537,-2.31,-18.575,3.048
32538,-6.141,-18.582,2.65
32539,-0.0,-0.0,0.0
32540,-6.198,-18.785,1.703
32541,-0.0,-0.0,0.0
32542,-3.917,-11.893,0.464
32543,-0.0,-0.0,0.0
32544,-3.932,-11.954,-0.147
32545,-0.542,-4.361,-0.156
32546,-0.826,-2.512,-0.16
32547,-0.525,-4.236,-0.361
32548,-1.278,-3.889,-0.45
32549,-0.523,-4.253,-0.577
32550,-1.284,-3.909,-0.657
32551,-0.596,-4.89,-0.913
32552,-1.267,-3.852,-0.853
32553,-0.464,-3.856,-0.921
32554,-1.077,-3.274,-0.904
32555,-0.379,-3.197,-0.935
32556,-0.887,-2.694,-0.897
32557,-0.316,-2.703,-0.94
32558,-0.769,-2.332,-0.912
32559,-0.266,-2.326,-0.942
32560,-0.139,-0.422,-0.191
32561,-0.045,-0.408,-0.19
32562,-0.126,-0.38,-0.196
32563,-0.04,-0.371,-0.196
32564,-0.111,-0.335,-0.195
32565,-0.035,-0.33,-0.197
32566,-0.098,-0.294,-0.193
32567,-0.031,-0.31,-0.207
32568,-0.094,-0.281,-0.206
32569,-0.026,-0.27,-0.201
32570,-0.0,-0.0,-0.0
32571,-0.0,-0.0,-0.0
32572,-0.0,-0.0,-0.0
32573,-0.0,-0.0,-0.0
32574,-0.0,-0.0,-0.0
32575,-0.0,-0.0,-0.0
32576,-1.326,-3.679,3.935
32577,-0.37,-3.833,3.723
32578,-1.419,-3.979,3.831
32579,-0.396,-3.862,3.379
32580,-1.407,-3.983,3.449
32581,-0.419,-3.892,3.066
32582,-1.403,-4.0,3.111
32583,-0.505,-4.511,3.192
32584,-1.974,-5.665,3.948
32585,-0.542,-4.683,2.968
32586,-1.651,-4.766,2.964
32587,-0.671,-5.638,3.184
32588,-1.996,-5.792,3.196
32589,-0.726,-5.963,2.979
32590,-2.103,-6.128,2.976
32591,-0.918,-7.404,3.243
32592,-2.587,-7.568,3.2
32593,-1.156,-9.175,3.478
32594,-3.178,-9.335,3.39
32595,-1.176,-9.215,2.974
32596,-3.407,-10.032,3.064
32597,-1.632,-12.648,3.396
32598,-4.368,-12.903,3.225
32599,-1.884,-14.504,3.127
32600,-5.07,-15.005,2.938
32601,-2.429,-18.599,3.055
32602,-6.261,-18.561,2.652
32603,-0.0,-0.0,0.0
32604,-6.317,-18.761,1.704
32605,-0.0,-0.0,0.0
32606,-3.957,-11.77,0.46
32607,-0.0,-0.0,0.0
32608,-3.951,-11.768,-0.145
32609,-0.572,-4.383,-0.157
32610,-0.846,-2.521,-0.161
32611,-0.531,-4.08,-0.348
32612,-1.303,-3.883,-0.45
32613,-0.531,-4.112,-0.558
32614,-1.325,-3.952,-0.665
32615,-0.542,-4.235,-0.791
32616,-1.296,-3.861,-0.857
32617,-0.485,-3.836,-0.917
32618,-1.097,-3.264,-0.903
32619,-0.398,-3.191,-0.934
32620,-0.905,-2.693,-0.898
32621,-0.33,-2.684,-0.934
32622,-0.782,-2.323,-0.911
32623,-0.279,-2.316,-0.939
32624,-0.141,-0.418,-0.189
32625,-0.048,-0.407,-0.19
32626,-0.128,-0.379,-0.196
32627,-0.042,-0.369,-0.195
32628,-0.112,-0.331,-0.194
32629,-0.037,-0.33,-0.197
32630,-0.099,-0.293,-0.192
32631,-0.033,-0.307,-0.205
32632,-0.096,-0.283,-0.208
32633,-0.028,-0.271,-0.202
32634,-0.0,-0.0,-0.0
32635,-0.0,-0.0,-0.0
32636,-0.0,-0.0,-0.0
32637,-0.0,-0.0,-0.0
32638,-0.0,-0.0,-0.0
32639,-0.0,-0.0,-0.0
32640,-1.348,-3.669,3.934
32641,-0.394,-3.83,3.722
32642,-1.446,-3.978,3.838
32643,-0.42,-3.861,3.381
32644,-1.434,-3.981,3.455
32645,-0.442,-3.881,3.06
32646,-1.431,-4.002,3.12
32647,-0.534,-4.52,3.201
32648,-2.007,-5.649,3.946
32649,-0.571,-4.679,2.967
32650,-1.678,-4.748,2.959
32651,-0.707,-5.644,3.189
32652,-2.034,-5.789,3.201
32653,-0.939,-7.339,3.67
32654,-2.143,-6.121,2.979
32655,-0.964,-7.397,3.242
32656,-2.637,-7.564,3.206
32657,-1.214,-9.178,3.482
32658,-3.248,-9.352,3.403
32659,-1.234,-9.223,2.979
32660,-3.48,-10.044,3.074
32661,-1.712,-12.657,3.401
32662,-4.457,-12.905,3.232
32663,-1.975,-14.512,3.132
32664,-5.201,-15.086,2.96
32665,-2.545,-18.596,3.057
32666,-6.383,-18.546,2.655
32667,-0.0,-0.0,0.0
32668,-6.437,-18.736,1.705
32669,-0.0,-0.0,0.0
32670,-3.973,-11.584,0.453
32671,-0.0,-0.0,0.0
32672,-3.971,-11.591,-0.143
32673,-0.597,-4.36,-0.156
32674,-0.856,-2.5,-0.16
32675,-0.536,-3.932,-0.336
32676,-1.328,-3.878,-0.45
32677,-0.546,-4.035,-0.548
32678,-1.35,-3.944,-0.665
32679,-0.555,-4.13,-0.772
32680,-1.324,-3.865,-0.859
32681,-0.512,-3.853,-0.922
32682,-1.114,-3.249,-0.901
32683,-0.418,-3.189,-0.934
32684,-0.925,-2.698,-0.901
32685,-0.344,-2.664,-0.928
32686,-0.806,-2.349,-0.923
32687,-0.294,-2.317,-0.94
32688,-0.144,-0.419,-0.19
32689,-0.051,-0.409,-0.191
32690,-0.134,-0.389,-0.202
32691,-0.045,-0.369,-0.195
32692,-0.114,-0.33,-0.193
32693,-0.038,-0.329,-0.196
32694,-0.103,-0.296,-0.195
32695,-0.035,-0.309,-0.206
32696,-0.099,-0.284,-0.21
32697,-0.029,-0.271,-0.202
32698,-0.0,-0.0,-0.0
32699,-0.0,-0.0,-0.0
32700,-0.0,-0.0,-0.0
32701,-0.0,-0.0,-0.0
32702,-0.0,-0.0,-0.0
32703,-0.0,-0.0,-0.0
32704,-1.37,-3.66,3.932
32705,-0.418,-3.83,3.724
32706,-1.471,-3.969,3.838
32707,-0.445,-3.87,3.391
32708,-1.459,-3.975,3.457
32709,-0.466,-3.885,3.065
32710,-1.457,-3.997,3.123
32711,-0.564,-4.532,3.212
32712,-2.042,-5.637,3.946
32713,-0.6,-4.68,2.97
32714,-1.708,-4.739,2.96
32715,-0.744,-5.655,3.198
32716,-2.072,-5.783,3.205
32717,-0.986,-7.347,3.677
32718,-2.18,-6.107,2.979
32719,-1.009,-7.394,3.243
32720,-2.69,-7.565,3.213
32721,-1.271,-9.182,3.486
32722,-3.321,-9.377,3.419
32723,-1.293,-9.23,2.983
32724,-3.547,-10.036,3.078
32725,-1.792,-12.667,3.406
32726,-4.552,-12.923,3.244
32727,-2.066,-14.511,3.134
32728,-0.0,-0.0,0.0
32729,-2.662,-18.606,3.061
32730,-6.506,-18.533,2.659
32731,-0.0,-0.0,0.0
32732,-6.546,-18.679,1.704
32733,-0.0,-0.0,0.0
32734,-3.975,-11.361,0.446
32735,-0.0,-0.0,0.0
32736,-3.999,-11.443,-0.142
32737,-0.621,-4.342,-0.155
32738,-0.875,-2.506,-0.161
32739,-0.548,-3.841,-0.329
32740,-1.347,-3.856,-0.449
32741,-0.553,-3.902,-0.531
32742,-1.358,-3.891,-0.658
32743,-0.556,-3.953,-0.74
32744,-1.347,-3.857,-0.859
32745,-0.536,-3.858,-0.924
32746,-1.133,-3.24,-0.9
32747,-0.436,-3.179,-0.932
32748,-0.94,-2.688,-0.9
32749,-0.36,-2.661,-0.927
32750,-0.818,-2.335,-0.919
32751,-0.308,-2.316,-0.94
32752,-0.149,-0.425,-0.193
32753,-0.053,-0.406,-0.189
32754,-0.133,-0.38,-0.197
32755,-0.047,-0.372,-0.197
32756,-0.117,-0.332,-0.195
32757,-0.041,-0.33,-0.197
32758,-0.108,-0.304,-0.201
32759,-0.036,-0.306,-0.205
32760,-0.1,-0.283,-0.209
32761,-0.031,-0.273,-0.204
32762,-0.0,-0.0,-0.0
32763,-0.0,-0.0,-0.0
32764,-0.0,-0.0,-0.0
32765,-0.0,-0.0,-0.0
32766,-0.0,-0.0,-0.0
32767,-0.0,-0.0,-0.0
32768,-1.39,-3.645,3.926
32769,-0.443,-3.844,3.741
32770,-1.498,-3.967,3.845
32771,-0.47,-3.88,3.402
32772,-1.495,-3.996,3.483
32773,-0.491,-3.887,3.069
32774,-1.484,-3.993,3.127
32775,-0.592,-4.534,3.216
32776,-2.078,-5.627,3.948
32777,-0.63,-4.684,2.975
32778,-1.738,-4.734,2.963
32779,-0.781,-5.665,3.206
32780,-2.117,-5.797,3.22
32781,-1.034,-7.36,3.686
32782,-2.218,-6.096,2.979
32783,-1.057,-7.406,3.251
32784,-2.74,-7.56,3.218
32785,-1.329,-9.18,3.488
32786,-3.39,-9.387,3.43
32787,-1.352,-9.236,2.988
32788,-3.608,-10.015,3.078
32789,-1.872,-12.669,3.41
32790,-4.649,-12.944,3.256
32791,-2.157,-14.512,3.137
32792,-5.348,-14.915,2.939
32793,-2.784,-18.641,3.07
32794,-6.62,-18.495,2.659
32795,-0.0,-0.0,0.0
32796,-6.635,-18.566,1.697
32797,-0.0,-0.0,0.0
32798,-3.997,-11.202,0.44
32799,-0.0,-0.0,0.0
32800,-3.986,-11.184,-0.139
32801,-0.642,-4.297,-0.154
32802,-0.881,-2.472,-0.159
32803,-0.557,-3.742,-0.32
32804,-1.373,-3.856,-0.45
32805,-0.56,-3.785,-0.515
32806,-1.371,-3.851,-0.653
32807,-0.563,-3.835,-0.718
32808,-1.377,-3.865,-0.863
32809,-0.557,-3.834,-0.919
32810,-1.156,-3.242,-0.903
32811,-0.455,-3.171,-0.931
32812,-0.954,-2.675,-0.898
32813,-0.376,-2.655,-0.926
32814,-0.835,-2.338,-0.922
32815,-0.322,-2.31,-0.939
32816,-0.149,-0.416,-0.19
32817,-0.055,-0.404,-0.188
32818,-0.136,-0.38,-0.198
32819,-0.049,-0.371,-0.197
32820,-0.121,-0.336,-0.198
32821,-0.043,-0.329,-0.197
32822,-0.108,-0.299,-0.198
32823,-0.038,-0.303,-0.202
32824,-0.101,-0.28,-0.207
32825,-0.033,-0.273,-0.204
32826,-0.0,-0.0,-0.0
32827,-0.0,-0.0,-0.0
32828,-0.0,-0.0,-0.0
32829,-0.0,-0.0,-0.0
32830,-0.0,-0.0,-0.0
32831,-0.0,-0.0,-0.0
32832,-1.414,-3.641,3.93
32833,-0.468,-3.848,3.748
32834,-1.524,-3.963,3.85
32835,-0.494,-3.882,3.406
32836,-1.522,-3.993,3.489
32837,-0.515,-3.888,3.072
32838,-1.514,-3.999,3.139
32839,-0.759,-5.541,3.933
32840,-2.116,-5.624,3.955
32841,-0.658,-4.68,2.975
32842,-1.777,-4.75,2.98
32843,-0.816,-5.668,3.211
32844,-2.156,-5.792,3.224
32845,-1.081,-7.37,3.695
32846,-2.257,-6.085,2.981
32847,-1.103,-7.404,3.253
32848,-2.791,-7.554,3.223
32849,-1.386,-9.179,3.491
32850,-3.458,-9.395,3.441
32851,-1.41,-9.241,2.992
32852,-3.685,-10.035,3.092
32853,-1.951,-12.668,3.413
32854,-4.741,-12.951,3.265
32855,-2.248,-14.507,3.139
32856,-5.432,-14.862,2.936
32857,-2.901,-18.637,3.072
32858,-6.74,-18.471,2.662
32859,-0.0,-0.0,0.0
32860,-6.729,-18.47,1.692
32861,-0.0,-0.0,0.0
32862,-4.017,-11.045,0.435
32863,-0.757,-4.854,0.068
32864,-4.018,-11.06,-0.138
32865,-0.658,-4.227,-0.152
32866,-0.906,-2.495,-0.161
32867,-0.566,-3.646,-0.312
32868,-1.4,-3.855,-0.451
32869,-0.57,-3.698,-0.504
32870,-1.398,-3.851,-0.654
32871,-0.575,-3.752,-0.703
32872,-1.407,-3.876,-0.868
32873,-0.578,-3.817,-0.916
32874,-1.175,-3.233,-0.902
32875,-0.472,-3.154,-0.927
32876,-0.976,-2.684,-0.903
32877,-0.393,-2.656,-0.927
32878,-0.843,-2.317,-0.916
32879,-0.336,-2.309,-0.939
32880,-0.151,-0.414,-0.189
32881,-0.058,-0.407,-0.19
32882,-0.138,-0.378,-0.197
32883,-0.052,-0.37,-0.196
32884,-0.123,-0.336,-0.198
32885,-0.045,-0.333,-0.199
32886,-0.109,-0.296,-0.197
32887,-0.04,-0.301,-0.201
32888,-0.104,-0.281,-0.209
32889,-0.035,-0.273,-0.204
32890,-0.0,-0.0,-0.0
32891,-0.0,-0.0,-0.0
32892,-0.0,-0.0,-0.0
32893,-0.0,-0.0,-0.0
32894,-0.0,-0.0,-0.0
32895,-0.0,-0.0,-0.0
32896,-1.438,-3.636,3.935
32897,-0.49,-3.84,3.743
32898,-1.551,-3.961,3.857
32899,-0.519,-3.882,3.41
32900,-1.546,-3.982,3.487
32901,-0.541,-3.899,3.083
32902,-1.541,-3.997,3.144
32903,-0.796,-5.556,3.948
32904,-2.157,-5.628,3.966
32905,-0.686,-4.67,2.971
32906,-1.814,-4.76,2.993
32907,-0.852,-5.67,3.215
32908,-2.205,-5.815,3.244
32909,-1.129,-7.382,3.704
32910,-2.854,-7.553,3.709
32911,-1.149,-7.399,3.254
32912,-2.846,-7.56,3.233
32913,-1.443,-9.174,3.493
32914,-3.515,-9.372,3.441
32915,-1.469,-9.244,2.996
32916,-3.753,-10.029,3.097
32917,-1.772,-11.053,2.981
32918,-4.838,-12.968,3.277
32919,-2.343,-14.533,3.148
32920,-0.0,-0.0,0.0
32921,-3.021,-18.659,3.078
32922,-6.867,-18.468,2.667
32923,-0.0,-0.0,0.0
32924,-6.861,-18.48,1.697
32925,-0.0,-0.0,0.0
32926,-4.042,-10.904,0.43
32927,-0.808,-4.977,0.07
32928,-4.046,-10.926,-0.136
32929,-0.662,-4.087,-0.147
32930,-0.934,-2.523,-0.163
32931,-0.577,-3.578,-0.307
32932,-1.428,-3.858,-0.452
32933,-0.574,-3.578,-0.488
32934,-1.426,-3.856,-0.656
32935,-0.583,-3.656,-0.686
32936,-1.438,-3.887,-0.872
32937,-0.602,-3.817,-0.916
32938,-1.191,-3.215,-0.9
32939,-0.492,-3.155,-0.928
32940,-0.992,-2.679,-0.903
32941,-0.41,-2.659,-0.929
32942,-0.86,-2.317,-0.918
32943,-0.349,-2.302,-0.937
32944,-0.153,-0.413,-0.189
32945,-0.061,-0.407,-0.19
32946,-0.14,-0.376,-0.197
32947,-0.054,-0.373,-0.198
32948,-0.124,-0.333,-0.197
32949,-0.048,-0.337,-0.202
32950,-0.11,-0.293,-0.195
32951,-0.041,-0.298,-0.2
32952,-0.105,-0.28,-0.208
32953,-0.036,-0.274,-0.205
32954,-0.0,-0.0,-0.0
32955,-0.0,-0.0,-0.0
32956,-0.0,-0.0,-0.0
32957,-0.0,-0.0,-0.0
32958,-0.0,-0.0,-0.0
32959,-0.0,-0.0,-0.0
32960,-1.461,-3.63,3.937
32961,-0.513,-3.826,3.732
32962,-1.58,-3.961,3.867
